customer_id,name,email,phone,signup_date,country,state,city,customer_segment
267c8861-31ec-4107-b92d-a0974781555a,Kyle Good,bochoa@example.org,410.287.9429,2022-09-17,US,Wyoming,Melissaside,active
d7714b3f-527e-44f9-9672-5c13db415ab5,Abigail Hamilton,mathisdevon@example.net,+1-569-488-5935x4730,2024-02-21,US,California,Baileyport,active
26c02a9c-d5e3-40d0-a883-3aecca6de4e6,Richard Hayes,adammeyers@example.net,(981)435-6624x85179,2022-06-18,US,Virginia,Anthonyport,active
f97bfe17-9a8a-4b35-854a-51dc9ec37667,James Sanchez,angelabrown@example.com,001-502-789-9061x6070,2024-03-31,US,Texas,North Jacobfurt,active
5f3bb043-2560-4f6f-9d3c-aadc4a5f7a56,Sheila Roberts,santostracy@example.org,976-714-3104x23658,2024-03-15,US,Nevada,North Richardbury,new
ab91aa49-0cea-4a94-ab8a-4575d276b363,Steven Powell,floydkayla@example.org,6846271574,2023-05-26,US,Michigan,Kellertown,active
a9bb95a4-84db-4311-b3c3-2da32078310a,Cassandra White,udonaldson@example.net,001-385-386-1700x4024,2023-09-04,US,Hawaii,South Crystal,active
bb8fc581-2014-4120-9179-aaca5c6ab209,Michael Vazquez,hsimon@example.org,001-427-464-8221x376,2023-01-14,Canada,Nova Scotia,Jillside,churned
af8125b3-5827-48ec-9828-e43a2917bab2,Jose Matthews,harpertroy@example.net,+1-624-389-6059x114,2023-06-07,US,Nevada,Sullivanfurt,active
8eea27a6-30cc-4e8b-8bbd-2b90dc52afd6,Thomas Martin,audrey27@example.com,(208)351-1720x741,2023-02-17,US,Montana,Lake Matthew,active
4d693500-67bf-42ec-b08f-0d3484e9b312,Melissa Mitchell,barias@example.com,+1-975-691-3311x29239,2023-11-23,US,Montana,Kathrynport,active
1e8eed99-9b0f-463e-abc3-9ab34fb762fc,Valerie Daniel,elizabethrosales@example.net,240-786-7715,2023-12-01,US,Indiana,Fergusonside,active
fc66091e-4597-4774-98ca-78e33c78e7c6,Erin Cox,vsummers@example.com,696-636-7519,2023-05-18,UK,England,East Kimberly,active
ef26974f-7ed1-4e15-a53b-ae4a448d82e8,Robert Hernandez,richardsonalexandra@example.org,+1-925-974-4726x665,2024-02-05,US,Louisiana,Scottstad,new
678c42ce-ac87-4a6b-b3d5-e7bb16af7b02,Kevin Ayers,millerlisa@example.com,828-740-9210x758,2022-04-25,Australia,Queensland,Mcintoshshire,active
db2449f9-5204-43e2-9e34-1440718ab905,Dustin Roberts,welchmichael@example.net,001-472-982-3425x27629,2023-05-06,Australia,New South Wales,Christopherchester,active
070a1c87-7d12-48ff-977d-ca032c246d92,Cheryl Jackson,vasquezveronica@example.net,+1-720-863-7057,2023-05-17,Australia,Victoria,Port Karenmouth,active
5eb68511-bbcd-4dfe-8cd3-202ac370c091,Carlos Miller,darrell50@example.org,(379)644-0648,2023-08-03,US,Oregon,Lake Kyleside,active
62b58bf2-f296-4766-bcb0-94877e17a086,Barry Oliver,sharonbrown@example.net,4748421738,2022-01-08,Canada,New Brunswick,Lake Linda,active
b2824d7e-4906-405a-ab88-664492e26230,Jason Kelly,xortega@example.com,4873419704,2023-06-11,US,Nevada,Christianshire,active
0113068c-ab30-4ccc-b8a1-80b2c242329e,Melissa Small,brandi79@example.com,001-503-410-6684x7978,2024-03-19,Germany,Berlin,Crystalfort,new
dd3ec139-af6e-44b4-8861-c3eb5bf4f1a7,Anthony Carlson,butlerbrian@example.org,(713)916-8287x28819,2024-03-26,US,Florida,North Cynthiachester,new
dd77825f-675d-4b91-add1-e194ae040280,Luis Foster,gbrown@example.com,4336072221,2023-03-03,US,New York,Turnerview,active
4637135a-c550-4565-87fe-ab92e92603eb,Mrs. Brandi Miller,lynnperez@example.org,8979582933,2024-02-13,US,Mississippi,New Jacqueline,new
cc92017a-3a4f-4643-8094-93c9b56d25e0,Erin Hill,vgreen@example.com,548-682-9480x666,2023-07-21,UK,Wales,Port Andrea,active
affdd445-6fc8-4059-afa7-8425e1309193,Sarah Sims,lrivas@example.com,001-950-975-9998x421,2023-09-16,US,Texas,Seanbury,active
7abe628c-5f9f-4706-aaaf-084fdc20ef20,Betty Spencer,jermainenelson@example.com,(707)699-5169,2024-04-23,US,Louisiana,Port Peter,new
695c1b68-061f-4604-a6f3-eb9f666d96f2,Mrs. Heidi Horton MD,khicks@example.com,(631)684-6842,2023-08-17,US,Arizona,Christinafort,active
885e9155-5f7f-4b8f-8225-48a4ec882510,Laura Nelson,danthony@example.net,985-601-2789x67499,2024-02-03,US,Rhode Island,Courtneymouth,active
fe8e5d3b-9345-4bbf-b0d4-775b317acc32,Jacqueline Gomez,harringtonronald@example.org,(885)460-6479x325,2022-09-18,US,Hawaii,Rivasview,churned
b6b870c5-93f3-40a8-977e-8e3fb792db51,Phillip Mcpherson,jrodriguez@example.org,(593)280-5008x99680,2024-01-17,UK,England,Benjaminborough,active
ef17d089-26ba-4b7b-a2e6-b2e1f0c875f2,Nathan Vega,vvasquez@example.com,984-752-1053x30328,2022-11-28,Germany,Berlin,Lake Stephaniebury,churned
aa5ef4d3-e35d-461c-b42f-4727402022c5,Stephen Cohen,carriesanford@example.net,(915)737-3392,2022-07-02,US,Minnesota,Larsonport,active
4ad4488b-36c6-434e-b350-d7015a831661,Dylan Ryan,dmaddox@example.net,483.519.5321x6544,2023-04-04,US,Florida,West Heather,active
4ed2cdf7-d061-4529-9282-1c78d6deee2b,Johnathan Mays,bradleymclaughlin@example.org,483.820.0786,2024-02-23,US,New Hampshire,Brownmouth,new
07df5a41-4da6-48e1-8985-a748c58b87ae,Joseph Cameron,daviswilliam@example.org,+1-206-390-7313,2022-01-02,US,Arizona,South Karenstad,dormant
3d00f038-feab-4cb3-8aee-67aa70c1836c,Caroline Daniels,swright@example.net,653-941-4253x147,2022-04-18,US,Alaska,Laurabury,active
ecf41f20-56df-4ff3-95d0-820b334970e3,Arthur Ford,merrittlaura@example.org,851-594-4127x0193,2022-08-01,Canada,Manitoba,New Trevorland,dormant
931e0c00-fbad-4c3b-80b2-d1b99368440d,Jose Klein,amyjuarez@example.com,517.729.0678,2022-06-15,US,Minnesota,Jordanbury,dormant
75266be3-87f8-41d3-9d66-5bc1772eb93b,Erica Cox,berrychristina@example.org,+1-585-580-2137x224,2022-04-15,UK,England,North William,dormant
0e8bf8d8-045c-4186-8640-1977e4c8dc45,Michael Gibson,rayrobert@example.org,281-987-9825x8819,2022-03-16,US,Ohio,West John,dormant
148feb06-bbbd-4a83-a723-aebcf4c9bedf,Melinda Sullivan,tchandler@example.org,677-966-0984x4418,2022-01-01,US,Rhode Island,South Richardville,churned
d23fab80-6a37-4326-990e-aaade4791ce3,Laura Lewis,ryan28@example.net,001-432-954-0292x9329,2022-10-07,US,North Carolina,East Barbaraton,dormant
761c858e-765f-411f-8547-47271f16f38c,Maria Hale,scottsmith@example.net,(856)226-8483x68860,2022-10-05,US,Hawaii,Russellville,vip
ecd53388-7ac2-4b64-ba63-bd45dbc475ba,Brandy Grimes,lisakelley@example.net,999.372.8806,2023-10-25,Germany,Baden-Württemberg,Greenmouth,active
f90508f3-2df7-42e1-9d74-a398c92e55fd,Theresa Collins,thomas50@example.com,001-471-982-5840x04276,2023-10-13,US,Kentucky,North Matthewport,active
593deab8-1108-47bc-8a0b-62dc81bd329a,Zachary Gray,johnkidd@example.com,7044150115,2022-03-18,US,Oregon,Craigbury,vip
b419fa78-2d3b-44b3-9be3-f5b469f13341,Jane Gomez,nielsenedward@example.com,001-601-283-5968,2022-01-08,Canada,Ontario,Jenkinstown,dormant
feb97e43-1c8d-4a8c-8867-bf59f914e27f,Carlos Wallace,brett20@example.net,9456034797,2022-04-18,US,West Virginia,Michaelborough,dormant
3f15cd17-b080-4074-8a7e-c24cf8ae1be1,Ryan Caldwell,arice@example.com,759.842.1563x09619,2022-08-16,US,Michigan,Port Chad,active
bdb5a2bf-2caf-487a-8811-af5e27d0e38c,Derek Mendez,brooke20@example.net,990.301.8874x9004,2024-03-22,US,Arkansas,Lake Marystad,new
0f9c9278-9be4-4700-8d99-65c41d55f6e4,Stephanie Patrick,jenkinsangela@example.org,6758853340,2023-06-30,US,Hawaii,Gabrielaberg,active
2b24d3f2-1e7b-492c-80e1-11d622359a2b,Zachary Shah,waynefreeman@example.com,(859)687-9887,2023-10-25,Canada,Manitoba,Longland,active
3b39183f-6498-4b72-bae5-48e43d950d2d,Wesley Becker,joel05@example.org,001-554-830-3245,2022-03-03,US,Arkansas,Garrisonside,active
ca5068fd-34e3-430b-8a08-ddb7d1521540,Todd Fletcher,robert29@example.com,445-906-4714,2024-01-03,US,Illinois,Territown,active
6015445b-4128-4ca7-8b2b-2f14f1b866f6,Jennifer Vincent,samueldennis@example.org,7045409831,2023-05-20,US,Maine,Gordonberg,active
c9a4a1eb-26e0-4f0d-9ad1-85db0fdda6d2,Christopher Lyons,timothy69@example.org,660.512.5126,2022-09-22,US,Oklahoma,South Raymondburgh,active
826cbda9-ee71-42d7-8936-298ae408fba7,Michael Avila,cortezcharles@example.com,485.614.5366,2022-08-27,Australia,Victoria,East Kathleen,active
9618f2ef-4b97-4f0a-a0c5-442d67239fca,Melissa Young,david94@example.net,447-914-8081,2023-02-21,US,Indiana,Timothyborough,active
f40108b5-0b86-4011-b02c-2cc0a581efa0,Nicholas Merritt,efuentes@example.org,001-252-718-8039,2022-11-19,US,West Virginia,West Jasonbury,active
966c308e-8dbc-4580-b67e-623fc5c14ce8,Ashley Sanders,anthonygallegos@example.net,708-307-1560x77748,2023-07-21,Germany,Lower Saxony,Jenkinsburgh,active
8e67e0de-20d6-49cb-8671-53c041091ab0,Roger Navarro,erikarich@example.net,001-597-734-8378,2022-03-08,US,Louisiana,Shannonport,churned
85646834-136e-4cb3-b7ab-a294b7716f0c,John Mathis,rjackson@example.net,983.563.5496,2023-11-26,US,New Mexico,Kyleview,active
3d0a59a6-fa43-4133-ba4a-16017e7a554d,Joyce Reyes,leejulie@example.org,+1-488-234-3384x4316,2024-01-26,Canada,New Brunswick,South Amyland,active
8543ba68-6d01-4bfd-b6bd-98a8e513295a,Matthew Harris,joewilkins@example.net,(298)487-5485x41786,2023-03-25,US,Michigan,Lake Erica,dormant
822dc53e-0760-4041-b43c-bac3d0057bfb,Brandi Moore,breyes@example.org,+1-473-743-7057x411,2024-01-03,US,Wisconsin,South Michaelberg,active
5cb6a244-06f7-4daa-a34f-91443d4cabdb,Dr. Kenneth Hess,ian10@example.org,(999)849-2949x81796,2024-03-31,US,Maryland,Pamelaport,new
8a17e603-1fbc-4a3f-8c59-e7e30e4f8a11,Victoria Figueroa,valeriemeza@example.org,001-456-693-9511x3402,2022-01-03,UK,Northern Ireland,Lake Samantha,vip
ac35dd04-811d-4a99-9ca5-8f1f178d5ef1,Tyler Vega,gregory14@example.net,(873)374-2404x90201,2023-11-10,UK,England,Lake Adam,active
90783954-8b05-481a-94ec-1dae64f1e09d,Alicia Bass,bmclean@example.net,001-469-339-7831x410,2023-06-07,Canada,Alberta,Hughesburgh,active
61cdccf9-1c42-4759-92a2-8b7af567043c,Lisa Benton,abigailortiz@example.org,001-541-705-0732,2022-12-07,Australia,New South Wales,Perezside,active
9fb06801-51fb-4c99-93a3-aab00f852911,Monica Thompson,colecathy@example.com,506.681.5747x2003,2024-04-17,US,Vermont,Lake Paulfurt,new
ec64233a-70d5-42c9-a0e8-bc9f567b5bd5,Maria Martinez,angela87@example.org,001-989-357-5032x912,2022-03-04,US,Texas,Victorburgh,active
1b332dd3-a1fa-47ac-8eb2-584ccdc9e670,Amy Newton,hannah77@example.net,308-375-4036x325,2022-05-15,US,Tennessee,Pearsonburgh,dormant
96b199e3-4632-416b-a5fa-82b63967b1f4,Hayley Anderson,rebecca27@example.net,4405987580,2023-12-10,Australia,Western Australia,Gonzalezshire,active
3b3af1f7-cce3-4b64-92de-7d4366ff8737,Diane Schmidt,ashleywilson@example.net,+1-265-996-8609x753,2024-02-17,US,Illinois,Larahaven,new
809b6ba7-c910-43e1-9630-919dd08184f7,Andrea White,foxsamantha@example.org,950.666.1586,2022-11-09,Germany,Baden-Württemberg,Brittneychester,active
dd0cb009-6b28-4f48-a54b-074149d3ac86,Susan Welch,dawnpeterson@example.com,(239)294-2316x303,2022-10-21,US,California,South Kennethberg,active
697ea13a-e77f-4f48-8d51-2d9b77e3a074,Anna Becker,ccosta@example.net,(343)728-9457x5369,2022-12-17,UK,Wales,Davismouth,active
c186cb06-8a2d-411b-81ae-6bda6bb9a753,Danny Jones,sandrawhitaker@example.com,681-884-2726x1464,2024-03-26,US,Massachusetts,Port Lauraview,new
5aa4887d-9dcf-4cdf-9598-199e4eb045c1,Penny Hall,jsaunders@example.org,+1-648-415-0846x79111,2022-12-22,US,Michigan,Hubbardmouth,active
5bb8c050-31dc-4383-a5b0-cbcf01eb4022,Raymond Willis,michaelthompson@example.com,4832229003,2023-07-04,US,Kansas,Lake Emilymouth,active
68cd38b1-2976-432b-9782-71e81b37ed97,Victoria Cohen,joneskimberly@example.com,617-369-2554x0506,2022-11-10,US,New Mexico,Lake Frank,vip
a8c06da8-978c-43e5-8616-3f2585fe567e,Elizabeth Beck,fgreen@example.org,987-742-3575x5911,2022-09-14,US,Washington,South Nichole,dormant
f7f82900-adca-4971-b76a-bf097d14befc,Cassandra Brown,seankelly@example.net,001-626-952-4198x8087,2022-04-29,US,Tennessee,Karibury,active
0811221f-041e-4b6e-b5f8-9df05f0be232,Sara Wall,cooperdalton@example.com,(471)883-0128x50946,2024-03-04,US,Arkansas,Leblancview,active
e4735f66-ceaf-4a93-b294-4ed2190f548b,Jonathan Hernandez,larsonamber@example.com,+1-321-311-2579,2024-02-08,UK,England,Chavezton,new
d94a6949-d67a-4b7d-87c1-44e8d2b4a463,Troy Hayes,tinaberry@example.net,(762)711-6307x47689,2023-10-13,US,Virginia,Hernandezhaven,active
643a78d8-106d-4a92-844d-34aea10dfb4a,Jennifer Thomas,stephenschad@example.org,780.447.2480x31792,2022-07-23,US,Arizona,Bakerchester,active
9c865725-5855-4898-9235-bd940757f26b,Scott Knight,paul52@example.org,590-284-8276x532,2024-02-27,US,Kentucky,Dylanview,new
4a14d4a7-97c1-486f-b16a-cb9e2816ce65,Robert Norris,gwhitaker@example.com,001-437-849-2019x17497,2023-02-10,US,Tennessee,South Michael,active
8436ba26-9516-4536-adb6-9d3816ba67e3,Madison Gallagher,lozanokimberly@example.net,+1-476-728-3115,2023-06-16,Canada,New Brunswick,New Ashley,active
84d97571-f54f-4ddf-a4c9-8f29a73324a6,Michelle Wood,ogibson@example.com,001-304-678-1970x6820,2023-12-23,Germany,Hamburg,Marytown,active
fc7bc133-f81c-4e2d-8460-5dd8ac802206,Hannah Jimenez,tbowman@example.com,421-490-6015x25239,2022-03-10,UK,Wales,New Jamesstad,vip
ac9c807c-df38-418d-a69e-a040000933e5,Sheila Ryan,julie66@example.org,936.909.5917x785,2022-01-10,Canada,Quebec,West Robin,active
18698dd2-3a52-4866-9baf-f5a358375f4b,Mary Smith DDS,tmiller@example.org,907.474.5834,2022-10-04,UK,Wales,Mccalltown,churned
d847923f-201b-4fed-933d-8c1c47c088cf,Adam Liu,daniel04@example.org,(367)825-2677,2022-12-29,US,Wyoming,Robertfort,dormant
0e444be7-c58b-406c-88bc-cc96872a8703,Janet Boyle,theresa82@example.net,(594)867-7280,2022-04-13,Germany,Hesse,Hancockland,active
1dbadc07-ac1b-4405-aeee-ba9e560b8a95,Robert Mcdowell,flynnderek@example.com,001-694-391-8361x289,2022-04-19,UK,Wales,Chasehaven,active
6dfab93d-fca4-4074-9226-58b946ce0d1b,Michael Hicks,emily91@example.org,886.879.0815x136,2023-06-23,Germany,Berlin,West Joybury,vip
30926c6e-1e8a-448a-9b83-a7e03b17779d,Kristen Ortega,juanfoster@example.net,(545)308-7045x225,2024-04-20,US,Illinois,North Robertside,new
162cf92f-8972-44a9-949b-da75c8847a9a,Mr. Charles Smith Jr.,matthew59@example.net,+1-809-687-6162,2023-11-06,US,California,Rossfurt,vip
6a18ab29-0e69-49de-aa20-93f3de10bd9a,Wayne Simpson,jessica53@example.com,737-709-7629,2022-05-11,UK,Scotland,Waltershire,vip
06288018-c6d4-45db-94ef-6288fc68400b,Richard Collins,uhernandez@example.net,889-387-1409,2023-01-03,UK,Wales,New Kellychester,dormant
7d700a14-24f8-4255-987d-a7ef2091eff5,Terry Smith,april45@example.com,297-931-6994,2023-12-06,US,Illinois,North Dean,active
097e475d-8242-4cb8-aa7f-16600c6f9d1f,Brittany Powers,julieschultz@example.com,(210)769-8022x4631,2024-04-03,US,Alabama,East Krystal,active
04ef7e00-d8e8-4e1c-9c58-142d39be7ed4,Sarah Davis,susan39@example.org,001-724-758-0085x482,2022-04-07,US,Massachusetts,Hayesmouth,dormant
3ca2a2dd-c4ae-4cc1-84b9-d99125674f30,Edward Ford PhD,stevenaustin@example.net,+1-500-633-5759x66316,2023-12-12,US,North Dakota,South Benjamin,active
24c40745-41c6-4ee7-9fc4-6477c0689a96,Amy Waller,amandamclaughlin@example.com,+1-661-624-0200x42440,2022-06-01,UK,England,North Amandamouth,active
4c5fd500-0c75-4b7a-9f38-a07e1e0b24b2,Ronnie Cameron,brianramirez@example.net,937.240.3676x5009,2022-05-03,US,New Jersey,North Seanstad,active
75694f29-73f4-47f9-8b8a-8ca22052bb16,Donald Mejia,charles70@example.org,+1-648-854-1920x825,2023-05-06,Germany,Bavaria,Parkland,active
a604552e-dd7b-421e-bec7-23b90fd66f37,Brittney Walker,gabrielhall@example.com,001-422-670-5044x8316,2024-03-18,Germany,Berlin,New Michael,new
73ef568a-1ec5-4e89-ada1-5a27afbf7e1b,Ronald Stone,amanda92@example.net,001-651-311-0964,2023-09-08,UK,England,Juanchester,active
0d9a98e9-9084-47f3-ae6f-39c40005dcb9,Tyler Hall,thomassherry@example.com,+1-802-436-9994x85352,2022-10-03,US,Oklahoma,Blackborough,active
2f5e24d7-612f-4f6f-b135-6cc2a98fa4c6,Jennifer Meadows,gparker@example.com,001-556-227-4509,2024-04-21,UK,Scotland,New David,new
e5950cfe-1f6a-4589-aa1d-752d4002ab70,Diana Wood,petersonscott@example.com,001-342-559-3774x248,2023-05-06,US,Wyoming,New Michael,active
f0f65c7a-8231-4921-9e9d-95d7102aeea0,Christina Hendricks,mchavez@example.org,+1-364-329-4451x8917,2022-08-10,US,North Dakota,Lake Christopher,active
2c7af87c-d569-47a1-884a-6b4d79c95689,Breanna Davis,torreswilliam@example.net,721-886-9200,2023-04-07,US,Nevada,Toddton,active
3512867e-afa5-4bfe-9fb1-609e7ee8a6e2,David Edwards,vsmith@example.com,2648131497,2023-02-19,US,Texas,Port Nancy,dormant
e1474c78-97e0-48c8-9992-1c90ab92f2e9,Kayla Howard,jennifer68@example.net,411-475-3754,2024-03-29,Germany,Berlin,Markport,new
5836f0d6-52b3-43d5-92e0-d162265d9c01,Todd Henderson,forddaniel@example.net,001-249-916-0157x1840,2022-03-10,UK,Scotland,Wilsonmouth,active
d1f75d2e-7d2a-4686-abc1-093b62e95a36,Mr. Carlos Jones,dsmith@example.net,352.704.1379x8340,2023-04-10,Germany,Saxony,Turnermouth,active
f40b9268-9138-424f-94c9-d08948a0b8b5,Jessica Duncan,jordanyvonne@example.net,729.917.8290,2024-04-02,US,Washington,Stephanieland,new
30648955-59ca-43a5-9907-db5e9962fd8b,Jessica Davis,psandoval@example.org,2789104379,2024-02-05,US,Oklahoma,West Kayla,active
168d7164-90cf-497c-b1e9-3a29d345a4f8,Alyssa Douglas,alex02@example.com,(368)250-7928x7588,2022-11-08,US,Georgia,Beckton,dormant
7488ab81-4220-4ee3-b107-4753fc8f2f24,Steven Kemp,sandrahoward@example.com,423.527.7625,2024-04-16,US,New Jersey,Lake Robert,new
0f07bd14-814a-49dd-9e9f-0bbe7a2580e6,Katelyn Smith,jimgonzalez@example.net,983-908-3433x1074,2024-02-02,UK,England,Smithmouth,active
d0ca4f8d-a216-404e-9da2-6e38220e8649,James Fry,davidsonbrian@example.net,414.238.1095,2023-06-30,US,Arizona,Port Lauren,active
6d4a8ed5-c024-43b3-9e00-fd6b708559cb,Kimberly Massey,conniepham@example.com,001-763-260-1308x77842,2023-10-17,Canada,Alberta,East Nancyhaven,active
e99aec32-80d9-4b78-bda0-4e18e25cd8a5,Wendy Shah,jimenezthomas@example.org,(689)364-5395,2022-09-24,US,California,Danielport,vip
15895706-9401-4ffa-bbd6-e3d261512a46,Michael Taylor,susanstewart@example.org,241.503.9341x36289,2024-04-23,UK,Northern Ireland,Allenview,new
b8889699-a118-4686-b3de-57e783d91b5c,Kristen James,robinsonpamela@example.net,918.747.6607,2022-01-04,Canada,Alberta,West Jillhaven,churned
78807e0c-0188-49f0-a6ae-0eb2249e1eb4,Laura Stewart,rowens@example.org,001-682-600-4048x29164,2022-04-21,Canada,Manitoba,Bradyburgh,active
1c81bcea-b5e0-4adf-b2af-63a9e5486cff,Michael Peterson,xleon@example.org,460-576-5854x2487,2023-05-04,US,Alabama,Catherinechester,active
7af7ad82-2d32-4f84-9200-4e0f271961aa,Amber Peterson,zbrown@example.com,292-903-1903x0498,2022-06-10,US,Texas,West Andrew,active
43d743ac-e863-4776-890d-49c4a1c838f9,Kara York,jasonhamilton@example.org,+1-323-881-1210x0242,2023-03-26,US,Utah,Longstad,dormant
cdeb49eb-7473-4c9b-8fb3-46d9bb2b86b4,Alexandra Clark,kennethsanchez@example.com,341.430.6430,2023-10-16,Germany,Hamburg,Jamieborough,active
65435a2a-f65d-4e00-a301-bc01f243fe91,Julian Brown,karenbridges@example.org,(552)879-1743,2022-04-05,US,Maine,Port Benjaminfort,active
2f57afbb-0ed4-4b76-bce5-ee7979a2345f,Megan Hernandez,cassandra87@example.com,(967)945-9035x01546,2022-09-23,UK,Northern Ireland,West Tara,vip
d1ac2108-2933-4160-b04a-d93e9e6bf628,Jason Bauer,alyssa04@example.net,(386)485-3031x761,2024-02-02,US,Georgia,Bryceland,new
240a248d-2118-4612-ab28-d84644a10b0a,Diana Perry,floreskaren@example.org,806-416-1374,2022-04-13,US,Mississippi,North Robertland,dormant
0eb1ed37-3421-41c5-853e-e4f4bfd2ebfb,James Hayes,markperez@example.net,001-981-622-0692,2023-07-20,Germany,Saxony,East Kristinmouth,active
aa21be6a-fca2-4925-81f9-2fec7053af1d,Marc Haney,christopher40@example.net,+1-302-679-1295x34949,2023-04-17,Australia,Queensland,South Stanleybury,churned
84bd2562-4207-4db4-874c-46cf503a55c0,Brenda Mann,rachael67@example.org,(581)400-9249,2023-01-23,Canada,Ontario,New Justin,active
089092a6-ba95-474b-9ee5-14a5a802559a,Michael Jackson,bodonnell@example.com,(925)619-0744,2022-05-17,Germany,Berlin,Cynthiafurt,dormant
d3e92971-ee66-4bd6-a53e-c64d8843b9af,Charles Mccarthy,jamesmatthews@example.net,867-449-4758x8860,2023-03-07,Australia,Queensland,Hayesmouth,active
52cd8d9d-4ae4-47c3-bd45-9d8d6023c6e6,Jimmy Gay,gthomas@example.net,9818040016,2022-04-17,US,Mississippi,New Jasonborough,dormant
88b98ab0-58b9-448e-b963-193730738ba5,Donna Landry,shannonmiller@example.org,853-383-4616x4710,2023-12-20,Germany,Bavaria,South Emily,active
dc037575-81b9-4d20-9ad4-6ba9bdb709e8,Matthew Finley,joshua83@example.com,778-287-4973x7069,2022-05-30,US,Texas,East Carlos,churned
